company_id,company,valuation,year_founded,date_joined,industry,city,country,continent,funding,investors,years_to_unicorn,latitude,longitude
10697,Epidemic Sound,1000000000,2009-01-01,2021-03-11,Internet software & services,Stockholm,Sweden,Europe,509000000,"EQT Partners, Blackstone",12,59.3251172,18.0710935
10698,Figment,1000000000,2018-01-01,2021-12-20,Internet software & services,Toronto,Canada,North America,165000000,"Bonfire Ventures, Two Sigma Ventures, FJ Labs",3,43.6534817,-79.3839347
10699,Firebolt,1000000000,2019-01-01,2022-01-26,Data management & analytics,Tel Aviv,Israel,Asia,264000000,"TLV Partners, Zeev Ventures, Bessemer Venture Partners",3,32.0852997,34.7818064
10700,Five Star Business Finance,1000000000,1984-01-01,2021-03-26,Other,Chennai,India,Asia,456000000,"Sequoia Capital India, Tiger Global Management, Tencent",37,13.0836939,80.270186
10701,GupShup,1000000000,2011-01-01,2021-04-08,Internet software & services,San Francisco,United States,North America,384000000,"Helion Venture Partners, Tiger Global management, CRV",10,37.7879363,-122.4075201
10702,Kong,1000000000,2007-01-01,2020-12-31,Internet software & services,San Francisco,United States,North America,169000000,"New Enterprise Associates, CRV, Index Ventures",13,37.7879363,-122.4075201
10703,Koudai,1000000000,2010-01-01,2014-10-23,E-commerce & direct-to-consumer,Beijing,China,Asia,368000000,"New Enterprise Associates, Tiger Global management, Tencent",4,40.190632,116.412144
10704,Panther Labs,1000000000,2018-01-01,2021-12-02,Cybersecurity,San Francisco,United States,North America,141000000,"Innovation Endeavors, s28 Capital, Lightspeed Venture Partners",3,37.7879363,-122.4075201
10705,Papa,1000000000,2016-01-01,2021-11-04,Health,Miami,United States,North America,241000000,"Initialized Capital, Canaan Partners, Sound Ventures",5,25.7741566,-80.1935973
10706,Pristyn Care,1000000000,2018-01-01,2021-12-07,Health,Gurugram,India,Asia,177000000,"Sequoia Capital India, Hummingbird Ventures, Epiq Capital",3,28.4646148,77.0299194
10707,Rebel Foods,1000000000,2011-01-01,2021-10-07,E-commerce & direct-to-consumer,Pune,India,Asia,521000000,"Sequoia Capital India, Lightbox Ventures, Coatue Management",10,18.5213738,73.8545071
10708,Salt Security,1000000000,2016-01-01,2022-02-10,Cybersecurity,Palo Alto,United States,North America,271000000,"Y Combinator, S Capital, Tenaya Capital",6,37.4443293,-122.1598465
10709,Scalable Capital,1000000000,2014-01-01,2021-06-08,Fintech,Munich,Germany,Europe,314000000,"BlackRock, Tengelmann Ventures, Holtzbrinck Ventures",7,48.1371079,11.5753822
10710,SparkCognition,1000000000,2013-01-01,2022-01-25,Artificial intelligence,Austin,United States,North America,286000000,"March Capital Partners, Temasek, Doha Venture Capital",9,30.2711286,-97.7436995
10711,Stash,1000000000,2015-01-01,2021-02-03,Fintech,New York,United States,North America,426000000,"Goodwater Capital, Entree Capital, Valar Ventures",6,40.7127281,-74.0060152
10712,Symphony,1000000000,2014-01-01,2017-05-16,Fintech,New York,United States,North America,511000000,"BNP Paribas, Goldman Sachs, Google",3,40.7127281,-74.0060152
10713,Tripledot,1000000000,2017-01-01,2022-02-14,Mobile & telecommunications,London,United Kingdom,Europe,202000000,"Lightspeed Venture Partners, Access Industries, Eldridge",5,51.5074456,-0.1277653
10714,VideoAmp,1000000000,2014-01-01,2021-10-21,Internet software & services,Los Angeles,United States,North America,382000000,"Simon Equity Partners, Wavemaker Partners, Anthem Venture Partners",7,34.0536909,-118.242766
10715,Yidian Zixun,1000000000,2013-01-01,2017-10-17,Mobile & telecommunications,Beijing,China,Asia,151000000,"Phoenix New Media, Tianjin Haihe Industry Fund",4,40.190632,116.412144
10716,Yotpo,1000000000,2011-01-01,2021-03-18,Internet software & services,New York,United States,North America,436000000,"Bessemer Venture Partners, Vintage Investment Partners, Blumberg Capital",10,40.7127281,-74.0060152
10717,Neon,1000000000,2016-01-01,2022-02-14,Fintech,Sao Paulo,Brazil,South America,720000000,"Propel Venture Partners, Monashees+, BBVA",6,-23.5506507,-46.6333824
10718,Veepee,1000000000,2001-01-01,2007-07-02,E-commerce & direct-to-consumer,La Plaine Saint-Denis,France,Europe,,"Summit Partners, Qatar Holding",6,48.9118584,2.3658756
10719,Alloy,1000000000,2015-01-01,2021-09-30,Fintech,New York,United States,North America,156000000,"Bessemer Venture Partners, Eniac Ventures, Canapi Ventures",6,40.7127281,-74.0060152
10720,Epirus,1000000000,2018-01-01,2022-02-14,Other,Hawthorne,United States,North America,287000000,"8VC, Bedrock Capital, Broom Ventures",4,33.9128272,-118.3426122
10721,Klook,1000000000,2014-01-01,2018-08-07,Travel,Central,Hong Kong,Asia,722000000,"Sequoia Capital China, Goldman Sachs, Matrix Partners China",4,14.6446934,121.0504257
10722,Yaoshibang,1000000000,2015-01-01,2021-06-15,Health,Guangzhou,China,Asia,496000000,"Green Pine Capital Partners, Ivy Capital, DCM Ventures",6,23.1288454,113.2590064
10723,Signifyd,1000000000,2011-01-01,2021-04-15,Fintech,San Jose,United States,North America,390000000,"Menlo Ventures, Resolute Ventures, IA Ventures",10,37.3361663,-121.890591
10724,Motorway,1000000000,2017-01-01,2021-11-29,E-commerce & direct-to-consumer,London,United Kingdom,Europe,276000000,"Marchmont Ventures, BMW i Ventures, Index Ventures",4,51.5074456,-0.1277653
10725,RIDI,1000000000,2008-01-01,2022-01-24,E-commerce & direct-to-consumer,Seoul,South Korea,Asia,178000000,"Atinum Investment, Company K Partners, GIC",14,37.5666791,126.9782914
10726,Athletic Greens,1000000000,2010-01-01,2022-01-25,Health,New York,United States,North America,115000000,"SC.Holdings, Not Boring Capital, Bolt Ventures",12,40.7127281,-74.0060152
10727,GPclub,1000000000,2003-01-01,2018-10-22,Other,Seoul,South Korea,Asia,67000000,Goldman Sachs,15,37.5666791,126.9782914
10728,Grove Collaborative,1000000000,2016-01-01,2019-09-06,E-commerce & direct-to-consumer,San Francisco,United States,North America,475000000,"MHS Capital, NextView Ventures, Mayfield Fund",3,37.7879363,-122.4075201
10729,Tongdun Technology,1000000000,2013-01-01,2019-04-25,Cybersecurity,Hangzhou,China,Asia,252000000,"Advantech Capital, Temasek Holdings Ltd., Tiantu Capital Co.",6,30.2489634,120.2052342
10730,Unisound,1000000000,2012-01-01,2018-07-19,Artificial intelligence,Beijing,China,Asia,361000000,"Qiming Venture Partners, China Internet Investment Fund, Qualcomm Ventures",6,40.190632,116.412144
10731,Betterment,1000000000,2010-01-01,2021-09-29,Fintech,New York,United States,North America,335000000,"Bessemer Venture Partners, Menlo Ventures, Anthermis",11,40.7127281,-74.0060152
10732,Cava Group,1000000000,2010-01-01,2021-04-27,Other,Washington,United States,North America,738000000,"SWaN & Legend Ventures, Revolution Growth, Invus Group",11,38.8950368,-77.0365427
10733,CoinTracker,1000000000,2017-01-01,2022-01-27,Fintech,San Francisco,United States,North America,102000000,"Initialized Capital, General Catalyst, Kraken Ventures",5,37.7879363,-122.4075201
10734,DistroKid,1000000000,2013-01-01,2021-08-16,Internet software & services,New York,United States,North America,,"Insight Partners, Silversmith Capital Partners, Spotify",8,40.7127281,-74.0060152
10735,Domestika,1000000000,2012-01-01,2022-01-27,Internet software & services,Berkeley,United States,North America,130000000,"Zeev Ventures, GSV Ventures",10,37.8708393,-122.272863
10736,Flock Freight,1000000000,2015-01-01,2021-10-20,"Supply chain, logistics, & delivery",Encinitas,United States,North America,399000000,"SignalFire, GLP Capital Partners, Google Ventures",6,33.0369867,-117.2919818
10737,InSightec,1000000000,1999-01-01,2020-03-06,Health,Tirat Carmel,Israel,Asia,633000000,"York Capital Management, GE Healthcare, Koch Disruptive Technologies",21,32.7613834,34.9715506
10738,Island,1000000000,2020-01-01,2022-03-23,Internet software & services,Dallas,United States,North America,215000000,"Insight Partners, Sequoia Capital, Stripes Group",2,32.7762719,-96.7968559
10739,iTrustCapital,1000000000,2018-01-01,2022-01-11,Fintech,Long Beach,United States,North America,128000000,"Left Lane Capital, Walden Venture Capital",4,33.7690164,-118.191604
10740,Konfio,1000000000,2013-01-01,2021-09-29,Fintech,Mexico City,Mexico,North America,378000000,"Kaszek Ventures, QED Investors, International Finance Corporation",8,19.3207722,-99.1514678
10741,LinkTree,1000000000,2016-01-01,2022-03-16,Internet software & services,Melbourne,Australia,Oceania,166000000,"AirTree Ventures, Insight Partners, Index Ventures",6,-37.8142454,144.9631732
10742,Loadsmart,1000000000,2014-01-01,2022-02-01,"Supply chain, logistics, & delivery",New York,United States,North America,336000000,"Chromo Invest, Maersk Growth, BlackRock",8,40.7127281,-74.0060152
10743,Lukka,1000000000,2014-01-01,2022-01-14,Fintech,New York,United States,North America,201000000,"Liberty City Ventures, Soros Fund Management, Summer Capital",8,40.7127281,-74.0060152
10744,Manner,1000000000,2015-01-01,2020-12-24,Other,Shanghai,China,Asia,10000000,"Coatue Management, H Capital, Capital Today",5,31.2312707,121.4700152
10745,The Brandtech Group,1000000000,2015-01-01,2019-11-19,Other,New York,United States,North America,610000000,Undisclosed,4,40.7127281,-74.0060152
10746,TravelPerk,1000000000,2015-01-01,2022-01-12,Travel,Barcelona,Spain,Europe,408000000,"LocalGlobe, Kinnevik, Felix Capital",7,41.3825802,2.177073
10747,YugaByte,1000000000,2016-01-01,2021-10-28,Data management & analytics,Sunnyvale,United States,North America,291000000,"Lightspeed Venture Partners, Dell Technologies Capital, Wipro Ventures",5,37.3688301,-122.036349
10748,Intercom,1000000000,2011-01-01,2018-03-27,Internet software & services,San Francisco,United States,North America,241000000,"FirstMark Capital, Tiger Global Management",7,37.7879363,-122.4075201
10749,OVO Energy,1000000000,2009-01-01,2019-02-14,Other,Bristol,United Kingdom,Europe,324000000,"Mitsubishi Corporation, Mayfair Equity Partners",10,51.4538022,-2.5972985
10750,BigID,1000000000,2015-01-01,2020-12-16,Cybersecurity,New York,United States,North America,246000000,"BOLDstart Ventures, SAP.iO Fund, Scale Venture Partners",5,40.7127281,-74.0060152
10751,CaptivateIQ,1000000000,2014-01-01,2022-01-26,Fintech,San Francisco,United States,North America,165000000,"Sequoia Capital, Y Combinator, Accel",8,37.7879363,-122.4075201
10752,Flipdish,1000000000,2015-01-01,2022-01-13,Internet software & services,Dublin,Ireland,Europe,157000000,"Tencent Holdings, Tiger Global Management, Global Founders Capital",7,53.3493795,-6.2605593
10753,Honor Technology,1000000000,2014-01-01,2021-10-05,Internet software & services,San Francisco,United States,North America,325000000,"Andreessen Horowitz, Prosus Ventures, Thrive Capital",7,37.7879363,-122.4075201
10754,Incode Technologies,1000000000,2015-01-01,2021-12-07,Cybersecurity,San Francisco,United States,North America,257000000,"Dila Capital, Framework Ventures, 3L",6,37.7879363,-122.4075201
10755,Kuaikan Manhua,1000000000,2014-01-01,2017-12-01,Internet software & services,Beijing,China,Asia,594000000,"Sequoia Capital China, CMC Capital Partners, Tencent Holdings",3,40.190632,116.412144
10756,Marshmallow,1000000000,2017-01-01,2021-09-08,Fintech,London,United Kingdom,Europe,116000000,"Passion Capital, Hedosophia, Outrun Ventures",4,51.5074456,-0.1277653
10757,Mythical Games,1000000000,2018-01-01,2021-11-04,Internet software & services,Sherman Oaks,United States,North America,260000000,"Javelin Venture Partners, Struck Capital, Alumni Ventures Group",3,34.1508718,-118.448986
10758,Route,1000000000,2018-01-01,2022-01-21,"Supply chain, logistics, & delivery",Lehi,United States,North America,482000000,"Madrona Venture Group, Banner Ventures, FJ Labs",4,40.3881114,-111.8486019
10759,Tackle.io,1000000000,2016-01-01,2021-12-21,Internet software & services,Boise,United States,North America,148000000,"Andreessen Horowitz, Bessemer Venture Partners, Coatue Management",5,43.6166163,-116.200886
10760,Nexii,1000000000,2020-01-01,2021-09-08,Other,Vancouver,Canada,North America,45000000,"Trane Technologies, Honeywell",1,49.2608724,-123.113952
10761,GalaxySpace,1000000000,2016-01-01,2020-11-17,Mobile & telecommunications,Beijing,China,Asia,14000000,"Shunwei Capital Partners, 5Y Capital, Legend Capital",4,40.190632,116.412144
10762,Insider,1000000000,2012-01-01,2022-02-28,Internet software & services,Istanbul,Turkey,Europe,167000000,"Wamda Capital, Endeavor, Riverwood Capital",10,41.006381,28.9758715
10763,Spiber,1000000000,2007-01-01,2021-09-08,Other,Tsuruoka,Japan,Asia,520000000,"Cool Japan Fund, JAFCO, The Carlyle Group",14,38.7272187,139.8266292
10764,Ada Support,1000000000,2016-01-01,2021-05-07,Artificial intelligence,Toronto,Canada,North America,191000000,"Version One Ventures, Bessemer Venture Partners, FirstMark Capital",5,43.6534817,-79.3839347
10765,AgentSync,1000000000,2018-01-01,2021-12-07,Fintech,Denver,United States,North America,111000000,"Craft Ventures, Caffeinated Capital, Operator Collective",3,39.7392364,-104.984862
10766,Alation,1000000000,2012-01-01,2021-06-03,Internet software & services,Redwood City,United States,North America,192000000,"Costanoa Ventures, Data Collective, Salesforce Ventures",9,37.4863239,-122.232523
10767,BigPanda,1000000000,2012-01-01,2022-01-12,Artificial intelligence,Mountain View,United States,North America,317000000,"Advent International, Battery Ventures, Sequoia Capital Israel",10,37.3893889,-122.0832101
10768,CarDekho,1000000000,2008-01-01,2021-10-13,E-commerce & direct-to-consumer,Jaipur,India,Asia,448000000,"Sequoia Capital India, Hillhouse Capital Management, Sunley House Capital Management",13,26.9154576,75.8189817
10769,Copado,1000000000,2013-01-01,2021-09-13,Data management & analytics,Chicago,United States,North America,271000000,"Insight Partners, Salesforce Ventures, Perpetual Investors",8,41.8755616,-87.6244212
10770,DailyPay,1000000000,2016-01-01,2021-05-18,Fintech,New York,United States,North America,189000000,"RPM Ventures, Inspiration Ventures, Carrick Capital Partners",5,40.7127281,-74.0060152
10771,FloQast,1000000000,2013-01-01,2021-07-21,Fintech,Los Angeles,United States,North America,230000000,"Polaris Partners, Insight Partners, Norwest Venture Partners",8,34.0536909,-118.242766
10772,Gem,1000000000,2017-01-01,2021-09-28,Internet software & services,San Francisco,United States,North America,148000000,"Accel, Greylock Partners, Meritech Capital Partners",4,37.7879363,-122.4075201
10773,GrubMarket,1000000000,2013-01-01,2021-09-14,E-commerce & direct-to-consumer,San Francisco,United States,North America,382000000,"GGV Capital, BlackRock, ACE & Company",8,37.7879363,-122.4075201
10774,Helium Systems,1000000000,2013-01-01,2022-02-22,Internet software & services,San Francisco,United States,North America,365000000,"FirstMark Capital, Tiger Global Management, FTX Venture",9,37.7879363,-122.4075201
10775,Inari,1000000000,2016-01-01,2021-05-12,Other,Cambridge,United States,North America,337000000,"Flagship Pioneering, Alexandria Venture Investments, Investment Corporation of Dubai",5,52.2055314,0.1186637
10776,Jokr,1000000000,2021-01-01,2021-12-02,E-commerce & direct-to-consumer,New York,United States,North America,430000000,"GGV Capital, Tiger Global Management, Greycroft",0,40.7127281,-74.0060152
10777,LivSpace,1000000000,2015-01-01,2022-02-08,E-commerce & direct-to-consumer,Bengaluru,India,Asia,427000000,"Jungle Ventures, Helion Venture Partners, INGKA Investments",7,12.9767936,77.590082
10778,Merama,1000000000,2020-01-01,2021-12-09,E-commerce & direct-to-consumer,Mexico City,Mexico,North America,345000000,"SoftBank Latin America Fund, Advent International, Balderton Capital",1,19.3207722,-99.1514678
10779,MindTickle,1000000000,2012-01-01,2021-08-03,Internet software & services,San Francisco,United States,North America,281000000,"Qualcomm Ventures, Accel, Canaan Partners",9,37.7879363,-122.4075201
10780,MyGlamm,1000000000,2015-01-01,2021-11-10,E-commerce & direct-to-consumer,Mumbai,India,Asia,310000000,"L'Occitane, Trifecta Capital, Bessemer Venture Partners",6,19.054999,72.8692035
10781,Oda,1000000000,2013-01-01,2021-06-02,E-commerce & direct-to-consumer,Oslo,Norway,Europe,337000000,"Kinnevik, Softbank Group, Prosus Ventures",8,59.9133301,10.7389701
10782,Offchain Labs,1000000000,2018-01-01,2021-08-31,Internet software & services,Princeton,United States,North America,124000000,"Pantera Capital, Polychain Capital, Lightspeed Venture Partners",3,40.3496953,-74.6597376
10783,Phantom,1000000000,2021-01-01,2022-01-31,Fintech,San Francisco,United States,North America,118000000,"Paradigm, Andreessen Horowitz, Jump Capital",1,37.7879363,-122.4075201
10784,Pilot.com,1000000000,2016-01-01,2021-03-26,Fintech,San Francisco,United States,North America,161000000,"Index Ventures, Sequoia Capital, Bezos Expeditions",5,37.7879363,-122.4075201
10785,Prime Medicine,1000000000,2019-01-01,2021-07-13,Health,Cambridge,United States,North America,315000000,"Newpath Partners, Google Ventures, F-Prime Capital",2,52.2055314,0.1186637
10786,Public,1000000000,2008-01-01,2021-02-17,Fintech,New York,United States,North America,309000000,"Accel, Greycroft, Advancit Capital",13,40.7127281,-74.0060152
